Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills
24493,24,Female,MCA,IT,6.03,0,4,6,8
43457,24,Female,B.Tech,CSE,6.73,0,4,8,5
11850,24,Female,MCA,Civil,8.13,0,4,4,6
8238,24,Male,MCA,IT,6.86,2,3,5,5
26346,23,Male,MCA,IT,6.63,0,3,4,5
21993,22,Female,BCA,ECE,5.38,0,3,6,5
1230,18,Female,BCA,ME,6.48,2,4,6,7
33421,23,Female,MCA,ECE,6.04,0,3,3,7
4530,18,Female,MCA,ECE,6.56,0,4,7,4
19807,18,Male,BCA,CSE,6.35,0,4,8,3
4383,18,Male,B.Tech,ECE,5.45,0,2,3,5
29457,18,Male,MCA,ME,8.96,1,5,7,7
35933,23,Male,B.Sc,CSE,6.9,1,4,7,6
16542,22,Female,MCA,IT,5.43,1,3,6,5
30776,24,Female,B.Tech,IT,7.6,1,4,7,7
9754,23,Female,MCA,IT,6.82,1,4,7,6
43198,19,Female,B.Tech,ME,7.44,2,4,5,6
18708,23,Male,B.Sc,Civil,7.42,0,4,6,6
16730,22,Male,B.Tech,Civil,6.22,1,3,4,5
33322,18,Female,BCA,ECE,7.11,1,4,5,6
18654,24,Female,B.Sc,ME,5.37,1,2,1,6
494,20,Female,B.Tech,ECE,5.56,0,2,2,5
13009,21,Female,B.Tech,ECE,5.84,1,2,3,5
23824,22,Male,MCA,IT,5.53,0,4,7,6
11367,23,Male,BCA,ME,7.72,0,4,5,8
12717,23,Male,MCA,ME,6.53,0,3,3,4
39480,24,Male,BCA,ECE,6.66,0,2,2,6
23425,22,Female,B.Tech,IT,8.03,2,5,8,5
39265,21,Female,BCA,ECE,7.45,2,4,7,4
32174,20,Female,B.Sc,Civil,4.5,0,1,1,5
28101,18,Male,B.Tech,CSE,6.86,1,3,4,5
19686,23,Male,B.Sc,ME,6.99,0,4,6,3
23948,20,Female,BCA,IT,5.47,0,3,4,4
34080,18,Male,B.Sc,Civil,8.5,0,4,5,7
24994,19,Male,BCA,ECE,5.59,0,3,4,6
10629,20,Female,MCA,ME,7.86,0,3,4,4
3651,24,Male,B.Tech,Civil,6.04,0,3,4,6
20129,20,Male,MCA,ME,8.2,2,5,7,7
48950,20,Male,BCA,ME,9.18,3,5,8,6
38504,22,Female,MCA,Civil,6.57,1,4,6,6
773,20,Male,MCA,Civil,8.46,0,4,4,6
45106,18,Male,BCA,ECE,8.37,0,4,6,6
39676,20,Male,B.Tech,CSE,6.73,2,4,8,6
39478,24,Male,B.Sc,Civil,8.36,1,4,6,6
7480,18,Male,B.Sc,IT,7.47,1,4,7,4
22577,24,Male,BCA,CSE,6.34,0,3,5,5
29941,20,Female,MCA,CSE,5.18,0,4,7,5
28855,23,Female,BCA,ME,6.26,0,3,3,7
23908,24,Male,B.Tech,ME,6.87,1,3,5,2
9170,22,Female,BCA,CSE,7.44,1,4,7,6
26744,19,Female,B.Sc,Civil,7.02,1,4,5,4
43910,22,Female,B.Tech,ME,5.89,0,3,4,4
39008,24,Female,MCA,Civil,6.01,0,3,4,3
10036,19,Male,B.Tech,Civil,6.71,0,3,3,8
43788,20,Male,B.Sc,ME,6.43,0,3,3,6
24372,19,Female,B.Tech,CSE,6.6,0,4,6,5
10524,18,Male,B.Tech,CSE,8.54,3,5,8,5
36827,23,Female,MCA,ECE,8.47,1,5,8,3
40754,19,Male,MCA,CSE,7.79,1,4,7,6
19770,22,Male,MCA,Civil,8.75,1,5,7,5
25501,24,Female,MCA,Civil,7.39,1,4,6,7
13697,21,Female,BCA,ME,6.14,0,3,4,6
6590,24,Male,B.Tech,Civil,7.12,0,3,4,6
38214,24,Male,BCA,ME,8.78,1,5,7,5
42574,21,Female,B.Tech,CSE,8.4,3,5,9,6
47871,21,Female,MCA,ME,8.15,2,5,7,6
19448,22,Female,B.Sc,IT,6.66,0,4,7,6
20638,19,Male,MCA,ECE,8.04,2,4,6,5
37661,22,Female,B.Sc,ECE,6.76,0,2,2,6
20344,19,Male,BCA,ME,5.77,0,2,2,6
8026,22,Female,B.Tech,ECE,8.09,1,5,7,7
43190,19,Male,BCA,ME,6.15,1,3,5,4
15637,22,Male,BCA,IT,7.11,1,4,6,8
27222,21,Male,BCA,Civil,8.58,0,4,5,5
5760,21,Female,B.Sc,Civil,7.61,0,4,5,4
39225,21,Male,MCA,Civil,7.52,0,3,4,7
19772,19,Male,B.Sc,Civil,7.21,0,3,4,6
41851,24,Male,B.Tech,Civil,6.02,0,3,4,5
31485,21,Male,BCA,ME,7.22,0,3,4,4
45866,23,Female,BCA,ME,7.78,0,3,4,6
9157,19,Female,B.Tech,IT,7.1,2,4,7,6
17923,22,Male,B.Sc,CSE,6.84,0,4,7,3
40761,21,Male,B.Tech,Civil,7.45,0,4,6,5
5301,22,Male,MCA,ECE,6.68,1,4,8,3
33955,23,Female,B.Tech,CSE,7.31,0,4,5,8
44244,24,Female,B.Tech,CSE,5.14,1,3,5,4
35635,18,Female,B.Tech,ME,5.95,0,3,4,7
35481,23,Female,MCA,Civil,5.25,0,3,4,6
49305,20,Female,BCA,IT,4.97,0,3,7,4
38104,18,Female,BCA,IT,8.95,1,5,8,6
4221,19,Female,MCA,IT,6.47,1,3,3,6
48215,21,Male,MCA,ME,8.77,1,5,8,7
309,24,Female,B.Sc,IT,7.1,1,5,8,3
11269,20,Male,BCA,Civil,7.14,0,3,3,6
13826,23,Female,B.Tech,ECE,7.96,1,4,7,6
6733,19,Male,B.Tech,Civil,7.3,0,3,3,4
30623,22,Female,B.Sc,Civil,7.97,1,4,5,8
29214,18,Female,B.Tech,ECE,7.64,1,4,7,6
2918,19,Female,BCA,ME,8.74,2,4,5,7
4639,21,Male,B.Sc,CSE,6.17,0,4,6,6
15961,24,Male,B.Sc,IT,6.93,1,4,7,5
30518,23,Male,B.Sc,ECE,5.82,1,2,2,4
26979,19,Female,MCA,IT,6.62,1,3,5,5
7865,24,Male,B.Tech,IT,7.58,1,4,5,7
22941,19,Female,MCA,ECE,7.11,0,3,4,7
32866,20,Female,B.Tech,ME,7.48,0,3,4,6
49722,18,Female,BCA,ECE,5.89,0,2,3,5
17616,22,Female,B.Sc,CSE,6.77,0,4,6,4
40494,18,Female,B.Tech,Civil,8.68,1,5,8,8
27152,22,Male,BCA,ECE,6.48,0,4,7,8
45953,19,Female,MCA,ECE,6.98,1,3,5,6
38743,18,Male,MCA,ECE,7.1,1,4,6,4
23030,19,Male,BCA,Civil,5.33,0,3,6,2
36380,21,Female,MCA,ME,7.05,2,4,6,6
46747,24,Female,MCA,CSE,7.58,2,5,9,6
36873,20,Male,MCA,IT,7.23,1,4,7,7
32573,23,Male,BCA,Civil,6.33,0,3,5,5
39611,24,Female,B.Tech,ME,7.53,1,4,7,8
33241,20,Female,B.Sc,ECE,9.8,0,5,6,4
42744,20,Male,BCA,ECE,6.13,0,3,3,8
14576,24,Male,BCA,Civil,5.0,1,2,1,3
23414,19,Female,B.Tech,CSE,6.27,0,3,3,5
48189,18,Male,MCA,IT,7.94,0,4,6,6
36725,18,Female,B.Tech,ECE,5.55,2,3,5,4
37187,22,Male,B.Sc,CSE,7.3,2,5,9,6
35733,22,Male,B.Sc,ME,7.23,0,3,4,7
4874,24,Male,MCA,ME,7.57,1,4,7,6
10124,23,Female,B.Tech,ECE,7.06,1,4,6,10
31139,21,Male,BCA,ME,7.05,2,4,7,6
48940,23,Male,MCA,ECE,7.15,1,3,4,7
31278,23,Male,B.Sc,ECE,6.43,0,3,4,6
18657,23,Male,B.Sc,Civil,7.39,2,4,6,6
1747,18,Male,MCA,IT,8.33,1,5,8,8
46300,22,Female,B.Tech,IT,6.64,0,3,4,5
18312,18,Male,MCA,ME,5.15,0,2,1,8
12218,21,Male,MCA,IT,6.74,0,3,5,6
48984,20,Female,BCA,ME,5.79,0,3,4,6
632,20,Female,BCA,ECE,8.11,2,5,8,4
31114,20,Female,B.Sc,CSE,6.54,1,3,5,8
15258,24,Male,BCA,CSE,6.28,0,3,4,5
34480,19,Male,B.Sc,ME,7.98,2,4,7,5
16845,18,Male,B.Tech,ME,7.5,2,4,5,4
12540,23,Female,MCA,CSE,5.88,0,4,8,5
32842,22,Male,B.Sc,IT,8.18,1,5,7,5
34838,22,Male,B.Sc,Civil,7.49,1,4,5,8
27792,21,Female,B.Sc,ME,7.12,1,4,6,7
30664,19,Female,B.Tech,IT,8.05,1,6,10,6
13137,21,Female,MCA,CSE,7.57,0,4,6,2
34728,21,Male,MCA,Civil,6.01,0,3,4,4
34937,21,Female,BCA,ME,7.88,1,4,7,6
18648,20,Male,B.Tech,ECE,6.92,0,3,5,6
13249,21,Male,BCA,CSE,7.5,2,5,9,3
17157,23,Male,MCA,ME,6.7,0,3,3,4
7375,23,Male,MCA,ME,6.22,0,3,5,2
40676,19,Female,BCA,IT,5.82,0,3,6,8
24040,21,Female,MCA,IT,5.45,0,3,5,6
13919,22,Female,B.Sc,CSE,6.15,0,4,8,6
39803,23,Male,BCA,CSE,7.06,1,4,7,7
42510,20,Male,MCA,ECE,5.63,0,4,7,4
40170,18,Female,BCA,ME,6.08,0,3,4,2
35851,18,Female,B.Sc,CSE,9.41,1,6,9,5
10155,18,Male,BCA,ECE,6.72,0,4,7,5
41271,19,Male,BCA,IT,8.77,1,5,9,5
28323,18,Female,BCA,ME,7.51,0,4,6,6
689,21,Male,BCA,ME,6.32,0,3,5,4
48460,20,Female,BCA,ECE,6.44,0,4,6,5
40964,18,Male,B.Tech,CSE,6.49,2,5,9,6
1858,20,Female,B.Sc,ECE,6.28,0,3,3,5
20421,24,Male,B.Tech,Civil,7.05,3,4,7,5
44791,18,Male,B.Tech,CSE,7.56,1,5,8,4
9951,23,Female,B.Sc,ME,7.03,0,3,4,4
21891,21,Male,MCA,IT,7.23,1,5,8,6
33112,20,Female,BCA,ME,7.37,0,4,5,3
11522,23,Male,MCA,IT,8.2,2,4,6,4
32761,22,Male,B.Tech,Civil,7.81,3,4,7,6
35843,24,Male,B.Sc,ME,7.0,1,4,7,6
45805,19,Female,B.Tech,ME,6.69,1,4,6,5
19583,23,Male,MCA,CSE,8.52,1,5,8,6
17651,24,Male,B.Sc,Civil,8.0,0,4,6,6
19326,24,Male,B.Sc,ME,6.45,2,4,6,8
5936,19,Female,BCA,IT,7.46,1,3,4,6
39881,19,Female,MCA,ECE,5.87,1,2,3,7
5144,23,Male,MCA,CSE,8.78,2,5,8,6
4623,22,Female,MCA,IT,7.68,1,5,8,6
31319,23,Male,MCA,Civil,5.62,0,3,5,7
28872,20,Female,MCA,Civil,8.61,0,3,3,6
5971,18,Male,MCA,CSE,5.64,2,4,8,5
48281,24,Female,B.Sc,ME,6.1,1,3,5,7
23272,18,Female,B.Tech,ECE,6.09,0,2,2,5
12381,21,Female,MCA,ECE,7.45,2,4,7,9
15335,18,Female,BCA,Civil,7.72,2,4,7,7
17605,24,Male,B.Tech,ECE,7.71,2,4,6,3
30435,19,Female,BCA,ECE,5.98,1,2,1,6
39060,22,Female,B.Sc,ECE,8.34,2,5,8,6
7381,21,Male,MCA,Civil,6.91,0,4,6,6
32674,20,Female,BCA,ME,7.2,0,2,1,5
10121,18,Male,BCA,ECE,8.66,0,4,6,5
10038,19,Male,MCA,ME,5.57,0,3,4,8
31344,19,Male,MCA,IT,7.99,1,5,8,5
37114,23,Male,MCA,ECE,8.87,3,5,9,7
7165,22,Female,MCA,Civil,6.99,2,4,7,7
32776,21,Female,B.Tech,IT,7.3,0,4,5,7
29391,18,Male,BCA,CSE,9.48,1,6,9,3
41327,21,Female,B.Sc,ME,7.52,2,5,8,5
41061,18,Male,B.Sc,Civil,6.8,2,4,6,7
14683,24,Male,B.Tech,IT,7.55,0,4,6,3
13080,23,Male,B.Sc,ME,6.85,1,3,4,4
22871,21,Female,BCA,Civil,6.49,0,3,4,6
24422,24,Female,BCA,ECE,8.12,1,6,10,6
25137,20,Male,BCA,IT,7.76,3,5,8,5
31043,18,Male,B.Tech,ECE,8.09,0,3,2,4
6602,22,Female,B.Sc,ECE,7.48,1,5,8,3
6483,20,Male,B.Sc,Civil,5.54,0,2,3,7
19132,23,Female,MCA,ECE,6.83,1,3,4,3
8887,18,Female,MCA,CSE,6.95,2,3,5,2
7874,23,Female,B.Tech,ECE,5.15,0,3,4,4
6688,19,Male,BCA,ME,8.25,0,3,2,5
9012,18,Male,B.Sc,Civil,7.0,0,3,4,7
14771,20,Female,MCA,CSE,7.32,3,5,10,5
22021,19,Female,B.Sc,CSE,6.93,0,4,7,4
35328,21,Male,BCA,ME,6.29,0,2,2,7
26059,19,Male,B.Tech,ECE,7.82,0,4,5,7
45114,21,Male,BCA,IT,7.13,1,4,7,6
41726,23,Female,MCA,Civil,5.41,0,2,3,5
17323,18,Male,B.Sc,ECE,7.55,0,4,5,2
25409,20,Male,B.Sc,IT,6.31,0,4,7,4
10396,20,Female,MCA,ECE,7.67,2,5,8,5
25048,22,Female,BCA,ME,6.64,0,3,4,8
5663,24,Male,B.Tech,ME,7.15,1,4,5,7
43942,24,Female,BCA,ECE,5.94,0,3,4,2
42645,20,Male,B.Sc,Civil,7.92,2,4,7,5
10274,24,Male,MCA,CSE,6.53,1,4,8,4
10085,18,Male,MCA,ECE,6.41,0,4,6,7
9291,23,Male,MCA,IT,7.67,2,4,7,7
24676,24,Male,B.Sc,Civil,7.9,2,5,9,4
24338,19,Female,MCA,CSE,5.57,0,4,8,8
40039,22,Female,BCA,IT,5.81,2,3,6,5
49802,21,Female,B.Tech,IT,7.46,1,4,7,6
6783,23,Female,B.Sc,ME,6.48,0,2,1,5
42254,24,Male,B.Sc,ECE,6.9,0,3,3,7
19463,21,Female,B.Tech,CSE,6.27,1,4,8,8
28641,23,Male,MCA,ECE,8.31,2,5,7,6
6589,18,Female,BCA,Civil,7.17,2,4,5,3
668,21,Female,BCA,IT,8.26,2,5,8,4
22774,24,Female,B.Tech,ME,6.63,0,2,2,5
21815,24,Female,BCA,ME,7.46,1,4,7,7
10254,18,Male,B.Sc,Civil,7.36,1,3,4,6
6627,23,Male,B.Tech,Civil,9.0,2,6,9,5
11867,23,Male,MCA,IT,7.06,1,5,8,5
28200,24,Male,MCA,ME,7.48,0,4,5,5
40173,18,Female,B.Tech,ME,6.57,0,3,4,6
19977,24,Female,B.Tech,ME,6.34,0,3,4,3
33932,24,Male,BCA,CSE,5.77,2,3,5,7
40351,18,Female,MCA,Civil,6.76,1,4,6,5
21356,20,Male,BCA,ECE,8.05,1,5,7,8
20789,20,Male,MCA,IT,7.04,2,4,6,5
31328,18,Male,BCA,ECE,4.83,0,2,3,5
35989,23,Male,B.Tech,ECE,5.98,1,3,6,5
7486,24,Male,B.Tech,Civil,5.65,1,3,4,4
20756,19,Male,MCA,CSE,7.59,1,5,8,6
46004,24,Female,B.Sc,CSE,5.78,0,3,5,5
49617,21,Female,B.Tech,IT,7.15,3,4,7,5
29748,24,Female,MCA,CSE,6.92,0,4,6,8
48708,21,Male,B.Sc,ECE,6.63,1,3,5,6
11834,19,Male,B.Sc,CSE,6.57,0,2,2,4
10046,21,Female,B.Tech,ECE,5.43,0,3,5,5
48908,23,Female,MCA,Civil,4.98,0,2,3,6
4921,23,Male,MCA,ECE,6.28,0,3,4,5
20296,19,Male,B.Tech,IT,6.95,1,5,9,8
991,22,Female,MCA,ECE,6.97,0,4,8,6
40571,21,Female,MCA,ECE,5.86,1,2,2,7
14680,20,Female,B.Tech,Civil,7.54,0,3,2,7
33233,20,Female,B.Sc,ECE,6.62,1,4,6,5
47892,24,Male,B.Sc,ME,6.72,1,4,6,9
41102,22,Female,BCA,CSE,7.65,0,3,4,6
33750,20,Male,B.Tech,Civil,7.8,0,4,6,6
10156,22,Male,B.Sc,ME,5.93,1,3,6,6
5945,22,Female,MCA,ME,6.71,1,4,7,6
17557,21,Male,BCA,IT,6.96,2,5,9,5
17406,23,Male,B.Tech,Civil,6.93,0,3,4,5
45438,21,Female,BCA,ECE,6.55,1,3,3,4
39017,20,Male,B.Sc,Civil,6.52,0,3,3,5
11143,24,Female,B.Sc,CSE,5.77,0,3,6,7
22042,23,Female,B.Tech,IT,6.3,0,4,8,4
39714,23,Female,B.Tech,ECE,7.41,1,5,8,6
45375,18,Female,B.Tech,Civil,7.04,1,4,7,7
37415,21,Male,B.Tech,CSE,6.61,1,4,6,4
48423,21,Male,BCA,CSE,6.78,2,5,9,4
2619,24,Male,B.Tech,CSE,7.04,0,3,3,7
17345,24,Male,B.Tech,Civil,6.05,2,3,5,5
19938,19,Female,B.Tech,ME,7.3,1,5,8,3
28368,19,Female,BCA,ME,7.25,0,3,4,4
39626,19,Male,B.Sc,ME,7.37,1,4,6,5
37765,21,Male,MCA,IT,9.35,1,5,8,7
41789,23,Male,MCA,ME,4.5,0,2,4,6
14097,22,Female,MCA,ECE,6.68,1,3,5,5
21080,22,Male,B.Tech,CSE,7.47,2,4,7,5
47357,21,Female,BCA,IT,8.67,2,5,7,4
25516,24,Male,B.Sc,IT,7.16,2,5,8,6
32763,24,Female,MCA,ECE,7.43,1,4,7,6
3184,22,Female,B.Sc,ECE,7.56,1,4,6,7
49306,18,Female,BCA,IT,7.45,3,5,8,8
31421,18,Female,B.Sc,Civil,5.58,0,3,4,8
19068,19,Male,BCA,Civil,7.52,0,3,4,8
5337,18,Female,BCA,ECE,6.07,1,2,2,6
1798,24,Male,B.Tech,ME,9.02,0,5,6,6
44697,19,Female,B.Tech,ME,8.49,0,4,5,6
15189,19,Female,B.Sc,CSE,8.98,1,6,10,7
9394,20,Female,BCA,IT,7.03,1,4,7,7
44215,20,Female,BCA,ECE,9.39,1,6,9,5
22472,21,Male,MCA,Civil,7.71,1,5,8,6
34049,23,Male,MCA,Civil,6.96,0,3,5,8
8228,22,Female,B.Tech,IT,5.54,0,2,3,7
46976,20,Female,MCA,CSE,5.28,0,3,6,7
40814,19,Female,BCA,Civil,7.85,0,4,5,5
41966,23,Male,B.Tech,CSE,7.35,2,5,10,7
36876,21,Male,BCA,IT,6.49,0,4,7,5
20623,23,Female,B.Sc,CSE,6.09,1,3,5,8
19571,20,Female,BCA,ECE,4.62,1,2,4,5
1687,24,Male,BCA,ECE,8.77,3,5,9,6
18096,24,Male,MCA,ECE,6.94,0,3,4,5
31391,23,Female,MCA,ME,5.95,1,2,1,7
15091,24,Male,BCA,CSE,5.99,0,4,8,4
38711,23,Female,B.Tech,CSE,7.87,1,5,10,6
23724,20,Male,BCA,Civil,6.73,0,4,6,5
36954,23,Male,B.Tech,ECE,6.56,0,3,4,5
28687,24,Female,B.Sc,IT,7.78,2,5,8,6
37189,20,Male,BCA,ECE,7.93,1,5,10,5
30149,20,Male,B.Sc,CSE,5.96,0,4,8,5
30804,22,Female,B.Sc,CSE,6.73,1,4,7,6
30393,19,Female,MCA,Civil,7.43,1,4,7,4
464,18,Female,B.Sc,IT,5.74,0,2,2,5
31880,20,Male,B.Tech,IT,7.55,2,4,6,4
43860,22,Male,BCA,CSE,6.35,2,5,9,6
16352,18,Female,B.Tech,Civil,6.49,0,3,4,6
16176,23,Female,MCA,Civil,7.08,0,4,6,4
11974,20,Male,MCA,CSE,6.22,0,3,5,5
656,21,Female,BCA,IT,6.17,0,3,5,6
34617,20,Male,BCA,Civil,8.65,2,4,6,4
22078,18,Female,MCA,ECE,6.71,1,4,6,3
23179,21,Female,B.Tech,Civil,8.53,1,4,5,5
27670,19,Male,B.Sc,Civil,6.96,0,3,4,5
45044,18,Male,MCA,Civil,7.33,0,3,2,4
39272,18,Female,BCA,IT,9.8,1,6,9,4
23671,21,Female,B.Sc,Civil,7.97,1,3,4,6
30487,18,Female,B.Tech,ECE,7.77,0,4,5,3
11789,23,Male,BCA,ECE,7.32,2,4,6,6
28838,21,Female,MCA,CSE,7.23,3,5,8,3
6838,23,Male,B.Sc,ECE,6.37,0,3,4,6
36113,22,Female,BCA,ME,7.61,3,4,7,7
16983,22,Female,B.Tech,IT,7.83,0,4,5,4
22840,23,Male,BCA,ME,7.2,1,4,7,7
33190,20,Male,BCA,ECE,6.86,0,4,7,7
15176,18,Female,BCA,Civil,7.14,0,4,5,6
20294,21,Male,MCA,Civil,5.34,0,2,3,7
4960,24,Male,B.Sc,CSE,5.75,0,3,5,2
21721,20,Male,MCA,ME,5.93,1,2,3,6
15253,21,Male,MCA,CSE,6.94,1,3,4,8
34927,23,Male,MCA,ME,7.05,1,4,7,4
13215,20,Male,B.Tech,ECE,6.37,1,3,4,5
39565,18,Female,BCA,Civil,4.83,1,1,1,7
22086,24,Male,MCA,ME,7.64,1,4,6,6
28773,21,Female,B.Sc,ECE,7.78,0,4,6,6
7152,19,Female,B.Tech,Civil,7.34,1,4,7,7
11674,20,Male,MCA,ME,8.82,0,4,6,2
49277,20,Female,BCA,ME,6.98,0,4,6,4
10440,18,Male,B.Sc,Civil,6.25,1,3,3,7
16173,19,Female,B.Tech,ME,7.1,0,3,2,5
25860,18,Female,B.Tech,ECE,8.6,1,5,9,6
6554,20,Male,B.Tech,ME,6.23,1,3,5,6
32282,19,Male,B.Tech,ME,7.95,0,4,5,6
37327,23,Female,BCA,ECE,7.98,2,4,6,5
28994,19,Male,B.Tech,ME,6.29,0,3,4,5
31642,19,Male,B.Tech,ME,6.7,1,3,5,2
30399,19,Male,B.Sc,IT,8.32,1,5,9,8
27228,23,Male,MCA,Civil,7.99,0,3,4,7
26413,23,Female,BCA,ME,5.49,0,2,1,6
3616,23,Female,MCA,CSE,8.36,2,6,10,5
42955,19,Female,MCA,CSE,8.22,1,5,7,7
1848,21,Female,MCA,CSE,5.77,0,3,4,7
38173,19,Female,MCA,ME,6.56,0,3,5,8
18964,19,Male,B.Sc,Civil,4.8,0,2,2,6
24828,21,Female,MCA,IT,7.25,0,4,6,3
13967,23,Female,B.Tech,ECE,6.63,0,4,7,6
17719,22,Male,B.Tech,ECE,6.35,1,3,4,6
1268,22,Male,MCA,ME,6.98,2,3,5,5
30305,23,Female,B.Sc,CSE,6.35,0,4,7,5
19337,22,Male,BCA,ECE,6.75,1,3,5,7
8447,23,Male,MCA,CSE,8.78,3,6,10,3
48214,18,Female,B.Sc,Civil,6.88,1,3,5,5
49580,18,Female,B.Sc,ECE,5.93,0,3,4,6
26077,21,Male,B.Sc,IT,5.72,0,3,5,4
33375,18,Female,BCA,ME,7.37,1,4,6,6
19398,20,Male,B.Tech,IT,7.55,0,3,4,3
13549,24,Male,B.Tech,ME,6.18,1,3,5,6
28416,23,Female,B.Sc,Civil,6.15,0,2,2,4
8823,18,Female,BCA,ECE,7.62,0,4,6,8
49236,24,Female,B.Sc,ME,6.77,0,3,3,6
21629,20,Female,B.Tech,ECE,8.12,1,5,9,5
3214,22,Female,BCA,ECE,6.03,0,3,5,4
45169,21,Female,B.Tech,ECE,7.67,0,3,4,4
840,22,Male,B.Sc,Civil,7.96,0,4,6,7
35309,21,Male,BCA,CSE,7.67,2,4,7,5
49141,23,Female,B.Tech,ECE,7.71,0,3,3,2
25598,22,Male,BCA,ME,6.6,1,3,3,7
43390,20,Male,B.Tech,ME,6.25,1,3,3,6
19312,23,Female,MCA,IT,7.34,2,4,7,7
15254,21,Male,MCA,ECE,6.92,0,3,3,5
12270,24,Female,MCA,ECE,7.66,1,4,6,5
14455,23,Female,B.Sc,Civil,8.4,0,4,6,7
7863,20,Female,BCA,ME,7.96,1,4,7,7
15606,22,Male,BCA,ECE,4.5,0,2,3,7
34025,19,Male,MCA,Civil,6.96,1,3,5,5
44665,24,Female,MCA,CSE,5.95,1,4,7,7
29282,24,Male,B.Tech,ME,6.73,1,3,5,5
29987,22,Female,BCA,ECE,5.21,0,2,3,5
20297,19,Male,BCA,CSE,6.32,0,3,5,6
19007,20,Female,MCA,Civil,6.91,0,4,6,5
1543,23,Female,B.Sc,ME,6.29,0,3,3,4
14658,21,Male,MCA,ECE,5.96,0,3,4,6
36459,22,Female,BCA,ME,6.94,0,4,7,5
41948,22,Male,B.Tech,ME,5.92,1,3,5,5
28512,21,Male,MCA,CSE,6.91,1,4,8,4
11055,18,Female,MCA,ECE,7.93,0,4,6,10
620,23,Male,MCA,ECE,7.03,2,4,6,6
34735,19,Male,MCA,ME,6.55,0,2,2,5
48022,22,Female,B.Sc,ECE,6.74,1,4,6,5
14914,24,Female,MCA,ECE,7.8,1,4,6,4
11017,20,Male,B.Sc,ME,7.28,1,4,5,6
42313,18,Male,B.Sc,CSE,6.8,2,4,6,6
37949,20,Female,BCA,ECE,5.4,0,2,3,8
47055,19,Female,B.Sc,ME,9.42,1,5,7,5
3374,24,Male,MCA,CSE,5.82,1,4,8,9
5030,20,Female,B.Sc,ME,8.79,1,5,7,4
24613,18,Female,B.Sc,ECE,7.6,0,4,6,4
20471,20,Female,B.Sc,IT,5.24,0,2,3,4
14318,22,Female,B.Tech,ECE,6.48,0,3,5,3
29925,21,Male,B.Tech,ECE,7.13,0,4,6,7
22730,19,Female,B.Tech,CSE,6.11,0,3,4,7
12156,20,Female,B.Sc,ME,6.81,0,4,7,6
24230,24,Male,B.Sc,ECE,5.42,0,3,5,10
45892,20,Female,BCA,CSE,7.88,1,5,10,7
18718,22,Male,BCA,ECE,6.88,0,4,7,9
13947,18,Male,B.Sc,ECE,8.11,1,5,9,6
487,19,Male,BCA,IT,6.03,0,3,4,3
40940,20,Male,BCA,IT,7.45,2,5,8,6
12275,24,Female,B.Sc,ME,6.9,2,3,5,4
32363,21,Female,B.Tech,IT,7.29,3,5,8,6
44263,22,Male,B.Sc,ECE,8.03,2,4,6,7
26429,22,Male,B.Sc,ME,7.99,0,4,5,5
3683,19,Male,B.Tech,ME,8.13,1,5,7,4
35918,23,Female,B.Sc,CSE,6.85,2,4,6,4
22003,20,Female,B.Sc,ECE,6.06,1,3,5,5
41587,18,Male,B.Sc,ME,6.66,0,3,5,8
15735,24,Female,MCA,CSE,7.79,2,5,10,4
41258,22,Male,B.Tech,ECE,5.8,0,3,4,7
1129,19,Female,B.Tech,Civil,6.31,1,3,5,7
45022,24,Male,B.Sc,ME,6.42,0,4,7,6
11969,18,Female,B.Sc,IT,6.42,0,4,7,7
35871,24,Male,B.Sc,ME,6.32,0,3,5,6
30036,20,Male,MCA,Civil,7.25,0,4,5,4
5394,23,Male,MCA,Civil,7.44,0,3,2,4
33235,21,Female,MCA,CSE,7.7,3,4,7,6
18586,24,Female,BCA,ECE,7.7,0,4,5,7
28713,20,Male,MCA,ECE,6.57,0,4,6,7
7032,23,Female,B.Tech,IT,5.66,2,3,6,7
8099,20,Male,B.Tech,Civil,7.86,0,3,3,8
6239,22,Male,B.Tech,CSE,6.4,0,3,5,7
48470,23,Female,B.Tech,CSE,6.48,0,5,10,4
47157,24,Female,B.Tech,Civil,8.38,0,4,6,5
4617,22,Male,BCA,CSE,6.56,1,4,7,4
11739,21,Female,BCA,Civil,6.1,0,4,6,10
36299,22,Female,BCA,Civil,5.59,0,2,2,5
14266,22,Male,B.Tech,IT,5.79,1,3,6,5
43669,21,Female,B.Tech,CSE,7.46,3,5,8,6
44198,24,Male,BCA,ME,6.57,1,3,4,4
4025,18,Female,B.Sc,IT,6.95,1,4,6,4
31850,23,Male,B.Tech,IT,9.15,2,5,7,6
19432,24,Male,MCA,ECE,6.29,0,3,3,4
48068,22,Female,BCA,ECE,7.66,2,5,9,3
46223,18,Female,B.Sc,ECE,7.73,3,4,7,6
14962,21,Female,BCA,IT,6.47,0,3,4,7
44942,18,Female,B.Tech,CSE,7.4,1,4,6,7
14304,22,Female,MCA,Civil,5.49,0,3,4,6
24391,21,Male,B.Sc,CSE,5.97,0,3,6,5
45097,24,Male,B.Tech,IT,6.43,1,4,7,6
44308,24,Female,B.Tech,IT,6.94,0,4,8,4
46170,23,Female,MCA,ECE,5.85,2,3,5,3
